image_id,quality,layout,vocabulary_type,resolution_type,gt,pred,correct,error_type,note
5280,easy,multi,OOV,normal,浙嘉兴货01903ZHEJIAXINGHUO,浙嘉兴货01903ZHEJIAXINGHUO,True,correct,
5281,easy,multi,OOV,normal,浙建德货00597ZHEJIANDEHUO,浙建德货00677ZHEJIANDEHUO,False,multi_char_error,
5282,easy,multi,OOV,normal,浙萧山货03136ZHEXIAOSHANHUO,浙萧山货03136ZHEXIAOSHANHUO,True,correct,
5283,easy,multi,OOV,normal,湘张家界货1000XIANGZHANGJIAJIEHUO,湘张家界货1000XIANGZHANGJIAJIE,False,length_error,
5284,easy,multi,OOV,normal,芜湖昌盛228WUHUCHANGSHENG,皖周昌货1308WANZHOUWANGHUO,False,length_error,
5285,easy,multi,OOV,normal,皖保国698WANBAOGUO,皖保国698WANBAOGUO,True,correct,
5286,easy,multi,OOV,normal,鲁荷泽货0967LUHEZEHUO,鲁菏泽货0967LUHEZEHUO,False,single_char_error,
5287,easy,multi,OOV,normal,中南0926ZHONGNAN,中南0926ZHONGNAN,True,correct,
5288,easy,multi,OOV,normal,中港货5688ZHONGGANGHUO,中港货5688ZHONGGANGHUO,True,correct,
5289,easy,multi,OOV,normal,中港货6689ZHONGGANGHUO,中港货6689ZHONGGANGHUO,True,correct,
5290,easy,multi,OOV,normal,中港货16988ZHONGGANGHUO,中港货16988ZHONGGANGHUO,True,correct,
5291,easy,multi,OOV,normal,事必达003SHIBIDA,事必达003PINGANDA,False,length_error,
5292,easy,multi,OOV,normal,亨扬88HENGYANG,亨扬88HENGYANG,True,correct,
5293,easy,multi,OOV,normal,亨扬机068HENGYANGJI,亨扬机068HENGYANGJI,True,correct,
5294,easy,multi,OOV,normal,亨扬机068HENGYANGJI,亨扬机068HENGYANGJI,True,correct,
5295,easy,multi,OOV,normal,俞垛机1060泰州,俞垛机1060泰州,True,correct,
5296,easy,multi,OOV,normal,俞垛机6288泰州港,俞垛机6288泰州港,True,correct,
5297,easy,multi,OOV,normal,兴安太9808XINGANTAI,兴安太9808XINGANTAI,True,correct,
5298,easy,multi,OOV,normal,兴林机2368XINGLINJI,兴林机2368XINGLINJI,True,correct,
5299,easy,multi,OOV,normal,兴良机9088泰州XINGLIANGJITAIZHOU,兴良机9088泰州XINGLIANGJITAIZHOU,True,correct,
5300,easy,multi,OOV,normal,兴陶机6685XINGTAOJI,兴陶机6685XINGTAOJI,True,correct,
5301,easy,multi,OOV,normal,利君568LIJUN,利君568,False,length_error,
5302,easy,multi,OOV,normal,华泰798HUATAI,华泰798HUATAI,True,correct,
5303,easy,multi,OOV,normal,华泰2529HUATAI,华泰2529HUATAI,True,correct,
5304,easy,multi,OOV,normal,华泰9698HUATAI,华泰968HUATAI,False,length_error,
5305,easy,multi,OOV,normal,华鑫2818HUAXIN,华鑫2818HUAXIN,True,correct,
5306,easy,multi,OOV,normal,吉祥3689JIXIANG,吉祥3689JIXIANG,True,correct,
5307,easy,multi,OOV,normal,国强5199GUOQIANG,国强5199GUOQIANG,True,correct,
5308,easy,multi,OOV,normal,天盛1198宣城TIANSHENGXUANCHENG,天盛1198宣城TIANSHENGXUANCHENG,True,correct,
5309,easy,multi,OOV,normal,孟德五号MENGDEWUHAO,孟德五号XENGDEHAO,False,length_error,
5310,easy,multi,OOV,normal,学凯666XUEKAI,宇凯666YUXIA,False,length_error,
5311,easy,multi,OOV,normal,宁海高266NINGHAIGAO,宁海高266NINGHAIGAO,True,correct,
5312,easy,multi,OOV,normal,宇远182亳州YUYUANBOZHOU,宇远182亳州YUYUANBOZHOU,True,correct,
5313,easy,multi,OOV,normal,庆荣18QINGRONG,庆荣18QINGRONG,True,correct,
5314,easy,multi,OOV,normal,弋江7168YIJIANG,弋江7168YIJIANG,True,correct,
5315,easy,multi,OOV,normal,徐货9912徐州港,徐货9912徐州港,True,correct,
5316,easy,multi,OOV,normal,意通688YITONG,志通688ZHITONG,False,length_error,
5317,easy,multi,OOV,normal,振兴568ZHENXING,振兴568ZHENXING,True,correct,
5318,easy,multi,OOV,normal,振兴机0896ZHENXINGJI,振兴机0896ZHENXINGJI,True,correct,
5319,easy,multi,OOV,normal,新安江159,新安江159,True,correct,
5320,easy,multi,OOV,normal,明阳1620MINGYANG,明阳1620MINGYANG,True,correct,
5321,easy,multi,OOV,normal,明阳6863MINGYANG,明阳6863MINGYAN,False,length_error,
5322,easy,multi,OOV,normal,昶泰8888CHANGTAI,昶泰8888CHANGTAI,True,correct,
5323,easy,multi,OOV,normal,梅威0929MEIWEI,梅盛0920MEISHENG,False,length_error,
5324,easy,multi,OOV,normal,正通机85ZHENGTONGJI,正通机85ZHENGTONGJI,True,correct,
5325,easy,multi,OOV,normal,永盛鑫006YONGSHENGXIN,永盛鑫006YONGSHENGXIN,True,correct,
5326,easy,multi,OOV,normal,江苏三航货586JIANGSUSANHANGHUO,江苏三航货5668SUHUAISANHANGHUO,False,multi_char_error,
5327,easy,multi,OOV,normal,洲海机666泰州港,洲海机666泰州港,True,correct,
5328,easy,multi,OOV,normal,浙上虞货0288ZHESHANGYUHUO,浙上虞货0288ZHESHANGYUHUO,True,correct,
5329,easy,multi,OOV,normal,浙余杭货02937ZHEYUHANGHUO,浙余杭货02937ZHEYUHANGHUO,True,correct,
5330,easy,multi,OOV,normal,浙嘉兴货01261嘉兴港,浙嘉兴货01261嘉兴港,True,correct,
5331,easy,multi,OOV,normal,浙嘉兴货01875ZHEJIAXINGHUO,浙嘉兴货01875ZHEJIAXINGHUO,True,correct,
5332,easy,multi,OOV,normal,浙嘉兴货03026嘉兴,浙嘉兴货03026嘉兴,True,correct,
5333,easy,multi,OOV,normal,浙嘉兴货03079ZHEJIAXINGHUO,浙嘉兴货03079ZHEJIAXINGHUO,True,correct,
5334,easy,multi,OOV,normal,浙嘉兴货03079ZHEJIAXINGHUO,浙嘉兴货03079ZHEJIAXINGHUO,True,correct,
5335,easy,multi,OOV,normal,浙安吉货1117湖州港,浙安吉货1117湖州港,True,correct,
5336,easy,multi,OOV,normal,浙安吉货2576ZHEANJIHUO,浙安吉货2576ZHEANJIHUO,True,correct,
5337,easy,multi,OOV,normal,浙富阳货00635ZHEFUYANGHUO,浙富阳货00635ZHEFUYANGHUO,True,correct,
5338,easy,multi,OOV,normal,浙富阳货00786,浙富阳货00786,True,correct,
5339,easy,multi,OOV,normal,浙富阳货01127ZHEFUYANGHUO,浙富阳货01127ZHEFUYANGHUO,True,correct,
5340,easy,multi,OOV,normal,浙平湖货01098嘉兴港,浙平湖货01098嘉兴港,True,correct,
5341,easy,multi,OOV,normal,浙平湖货01628ZHEPINGHUHUO,浙平湖货01628ZHEPINGHUHUO,True,correct,
5342,easy,multi,OOV,normal,浙平湖货02516ZHEPINGHUHUO,浙平湖货02516ZHEPINGHUHUO,True,correct,
5343,easy,multi,OOV,normal,浙平湖货02567ZHEPINGHUHUO,浙平湖货02567ZHEPINGHUHUO,True,correct,
5344,easy,multi,OOV,normal,浙德清货2066ZHEDEQINGHUO,浙德清货2066ZHEDEQINGHUO,True,correct,
5345,easy,multi,OOV,normal,浙德清货2189湖州ZHEDEQINGHUOHUZHOU,浙德清货2189湖州ZHEDEQINGHUOHUZHOU,True,correct,
5346,easy,multi,OOV,normal,浙杭州货10007ZHEHANGZHOUHUO,浙杭州货10007ZHEHANGZHOUHUO,True,correct,
5347,easy,multi,OOV,normal,浙桐乡货03658ZHETONGXIANGHUO,浙桐乡货03658ZHETONGXIANGHUO,True,correct,
5348,easy,multi,OOV,normal,浙桐乡货05118ZHETONGXIANGHUO,浙桐乡货05118ZHETONGXIANGHUO,True,correct,
5349,easy,multi,OOV,normal,浙江兴一0100ZHEJIANGXINGYI,浙江兴一0109ZHEJIANGXINGYI,False,single_char_error,
5350,easy,multi,OOV,normal,浙湖州货3863ZHEHUZHOUHUO,浙湖州货3863ZHEHUZHOUHUO,True,correct,
5351,easy,multi,OOV,normal,浙绍兴货0718ZHESHAOXINGHUO,浙绍兴货0718ZHESHAOXINGHUO,True,correct,
5352,easy,multi,OOV,normal,浙绍银运168绍兴ZHESHAOYINYUNSHAOXING,浙绍银运168绍兴ZHESHAOYINYUNSHAOXING,True,correct,
5353,easy,multi,OOV,normal,浙萧山货03187ZHEXIAOSHANHUO,浙萧山货03187ZHEXIAOSHANHUO,True,correct,
5354,easy,multi,OOV,normal,浙钱江货00600ZHEQIANJIANGHUO,浙钱江货00600ZHEQIANJIANGHUO,True,correct,
5355,easy,multi,OOV,normal,浙钱江货35077ZHEQIANJIANGHUO,浙钱江货35077ZHEQIANJIANGHUO,True,correct,
5356,easy,multi,OOV,normal,浙长兴货0589ZHECHANGXINGHUO,浙长兴货0589ZHECHANGXINGHUO,True,correct,
5357,easy,multi,OOV,normal,浙长兴货5177湖州港,浙长兴货5177湖州港,True,correct,
5358,easy,multi,OOV,normal,浙长兴货5692ZHECHANGXINGHUO,浙长兴货5692ZHECHANGXINGHUO,True,correct,
5359,easy,multi,OOV,normal,浙长兴货5800湖州港,浙长兴货5800湖州港,True,correct,
5360,easy,multi,OOV,normal,海源9号HAIYUANHAO,海源9号HAIYUANHAO,True,correct,
5361,easy,multi,OOV,normal,海航668南通港HAIHANGNANTONGGANG,海航668南通港HAIHANGNANTONGGANG,True,correct,
5362,easy,multi,OOV,normal,海航668南通港HAIHANGNANTONGGANG,海航668南通港HAIHANGNANTONGGANG,True,correct,
5363,easy,multi,OOV,normal,淮洋528号HUAIYANGHAO,淮泽528号HUAIZEHAO,False,length_error,
5364,easy,multi,OOV,normal,玉顺168阜阳YUSHUNFUYANG,玉顺1688阜阳YUSHUNFUYANG,False,length_error,
5365,easy,multi,OOV,normal,皖仁和8899WANRENHE,皖仁和8899WANRENHE,True,correct,
5366,easy,multi,OOV,normal,皖利辛货2888WANLIXINHUO,皖利辛货2888WANLIXINHUO,True,correct,
5367,easy,multi,OOV,normal,皖利辛货6118WANLIXINHUO,皖利辛货6118WANLIXINHUO,True,correct,
5368,easy,multi,OOV,normal,皖合肥货8098合肥WANHEFEIHUO,皖合肥货8098合肥WANHEFEIHUOHEFEI,False,length_error,
5369,easy,multi,OOV,normal,皖天宇136合肥港,皖天宇136合肥港,True,correct,
5370,easy,multi,OOV,normal,皖宝舟698WANBAOZHOU,皖宝舟698WANBAOZHOU,True,correct,
5371,easy,multi,OOV,normal,皖宿州货2817WANSUZHOUHUO,皖宿州货2817WANSUZHOUHUO,True,correct,
5372,easy,multi,OOV,normal,皖寿县1992WANSHOUXIAN,皖寿县1992WANSHOUXIAN,True,correct,
5373,easy,multi,OOV,normal,皖寿县3568WANSHOUXIAN,皖寿县3568WANSHOUXIAN,True,correct,
5374,easy,multi,OOV,normal,皖寿县3568WANSHOUXIAN,皖寿县3568WANSHOUXIAN,True,correct,
5375,easy,multi,OOV,normal,皖庐江货1778WANLUJIANGHUO,皖庐江货1778WANLUJIANGHUO,True,correct,
5376,easy,multi,OOV,normal,皖庐江货6166,皖庐江货6166,True,correct,
5377,easy,multi,OOV,normal,皖怀远货2217WANHUAIYUANHUO,皖怀远货2217WANHUAIYUANHUO,True,correct,
5378,easy,multi,OOV,normal,皖正航166六安,皖正航166六安港,False,length_error,
5379,easy,multi,OOV,normal,皖润发156,皖众发货16,False,multi_char_error,
5380,easy,multi,OOV,normal,皖淮南货1180,皖淮南货1180,True,correct,
5381,easy,multi,OOV,normal,皖耀达518蚌埠,皖耀达518,False,length_error,
5382,easy,multi,OOV,normal,皖耀达518蚌埠港,皖耀达518蚌埠港WANYAODA,False,length_error,
5383,easy,multi,OOV,normal,皖蚌埠货0381WANBENGBUHUO,皖蚌埠货0381WANBENGBUHUO,True,correct,
5384,easy,multi,OOV,normal,皖金舵880WANJINDUO,皖金舵880WANJINDUO,True,correct,
5385,easy,multi,OOV,normal,皖阜南货1109WANFUNANHUO,皖阜南货1109WANFUNANHUO,True,correct,
5386,easy,multi,OOV,normal,祥瑞6688XIANGRUI,祥瑞6688XIANGRUI,True,correct,
5387,easy,multi,OOV,normal,红航货6615HONGHANGHUO,红航货6615HONGHANGHUO,True,correct,
5388,easy,multi,OOV,normal,红航货6615HONGHANGHUO,红航货6615HONGHANGHUO,True,correct,
5389,easy,multi,OOV,normal,红航货6688HONGHANGHUO,红航货6688HONGHANGHUO,True,correct,
5390,easy,multi,OOV,normal,统运158TONGYUN,统运158TONGYUN,True,correct,
5391,easy,multi,OOV,normal,苏东悦货9899SUDONGYUEHUO,苏东悦货9899SUDONGYUEHUO,True,correct,
5392,easy,multi,OOV,normal,苏丰港货0169SUFENGGANGHUO,苏丰港货0169SUFENGGANGHUO,True,correct,
5393,easy,multi,OOV,normal,苏兴达货8068淮安港,苏兴达货8068淮安港,True,correct,
5394,easy,multi,OOV,normal,苏启来舟1688SUQILAIZHOU,苏吉安货1688SUSITONGHUO,False,multi_char_error,
5395,easy,multi,OOV,normal,苏宿货2176SUSUHUO,苏宿货217SUSUHUO,False,length_error,
5396,easy,multi,OOV,normal,苏无锡货060SUWUXIHUO,苏无锡货08188SUWUXIHUO,False,length_error,
5397,easy,multi,OOV,normal,苏无锡货82358SUWUXIHUO,苏无锡货82358SUWUXIHUO,True,correct,
5398,easy,multi,OOV,normal,苏泗洪机899SUSIHONGJI,苏泗洪机899SUSIHONGJI,True,correct,
5399,easy,multi,OOV,normal,苏泗阳驳937SUSIYANGBO,苏泗阳散991SUSIYANGSHUN,False,length_error,
5400,easy,multi,OOV,normal,苏淮货16882SUHUAIHUO,苏淮货16882SUHUAIHUO,True,correct,
5401,easy,multi,OOV,normal,苏盐城21660SUYANCHENG,苏盐货22120SUYANHUO,False,length_error,
5402,easy,multi,OOV,normal,苏盐城货060528SUYANCHENGHUO,苏盐城货060528SUYANCHENGHUO,True,correct,
5403,easy,multi,OOV,normal,苏盐城货062518SUYANCHENGHUO,苏盐城货062518SUYANCHENGHUO,True,correct,
5404,easy,multi,OOV,normal,苏盐城货208988盐城港,苏盐城货208988盐城港,True,correct,
5405,easy,multi,OOV,normal,苏盐城货219618盐城港,苏盐城货219618盐城港,True,correct,
5406,easy,multi,OOV,normal,苏盐城货223388SUYANCHENGHUO,苏盐城货223388SUYANCHENGHUO,True,correct,
5407,easy,multi,OOV,normal,苏连云港货1739SULIANYUNGANGHUO,苏连云港货1739SULIANYUNGANGHUO,True,correct,
5408,easy,multi,OOV,normal,苏连云港货5898SULIANYUNGANGHUO,苏连云港货5898SULIANYUNGANGHUO,True,correct,
5409,easy,multi,OOV,normal,苏通源货8188SUTONGYUANHUO,苏通源货8188SUTONGYUANHUO,True,correct,
5410,easy,multi,OOV,normal,苏邮08,苏邮08,True,correct,
5411,easy,multi,OOV,normal,萧达集15杭州XIAODAJIHANGZHOU,萧达集15杭州XIAODAJIHANGZHOU,True,correct,
5412,easy,multi,OOV,normal,融航机828RONGHANGJI,融航机828RONGHANGJI,True,correct,
5413,easy,multi,OOV,normal,豫信货10833YUXINHUO,豫信货10833YUXINHUO,True,correct,
5414,easy,multi,OOV,normal,豫信货12086YUXINHUO,豫信货12086YUXINHUO,True,correct,
5415,easy,multi,OOV,normal,豫周口货7188YUZHOUKOUHUO,豫周口货7188YUZHOUKOUHUO,True,correct,
5416,easy,multi,OOV,normal,豫远翔5188YUYUANXIANG,豫远翔5188YUYUANXIANG,True,correct,
5417,easy,multi,OOV,normal,远洋5108宣城港XUANCHENGGANG,远洋5108宣城港XUANCHENGGANGYUANYANG,False,length_error,
5418,easy,multi,OOV,normal,远洋7198YUANYANG,远洋7198YUANYANG,True,correct,
5419,easy,multi,OOV,normal,通海6808TONGHAI,通海6808TONGHAI,True,correct,
5420,easy,multi,OOV,normal,通达0088TONGDA,通达0088TONGDA,True,correct,
5421,easy,multi,OOV,normal,郎溪货1589LANGXIHUO,郎溪货1589LANGXIHUO,True,correct,
5422,easy,multi,OOV,normal,金航货88JINHANGHUO,金航货88JINHANGHUO,True,correct,
5423,easy,multi,OOV,normal,金舵588JINDUO,金舵588JINDUO,True,correct,
5424,easy,multi,OOV,normal,金锚100号阜阳JINMAOHAOFUYANG,金锚100号阜阳JINMAOHAOFUYANG,True,correct,
5425,easy,multi,OOV,normal,钢通988GANGTONG,钢通988GANGTONG,True,correct,
5426,easy,multi,OOV,normal,锦林11JINLIN,锦林11JINLIN,True,correct,
5427,easy,multi,OOV,normal,顺新676SHUNXIN,顺新676SHUNXIN,True,correct,
5428,easy,multi,OOV,normal,风顺集002002FENGSHUNJI,风顺集002FENGSHUNJI,False,length_error,
5429,easy,multi,OOV,normal,鹏远189PENGYUAN,鹏远189PENGYUAN,True,correct,
5430,easy,multi,OOV,normal,龙翔6058扬州LONGXIANGYANGZHOU,龙翔6058扬州LONGXIANGYANGZHOU,True,correct,
5431,easy,multi,OOV,normal,龙胜98皖宣城LONGSHENGWANXUANCHENG,皖宣城98WANXUANCHENG,False,length_error,
5432,easy,single,OOV,normal,四航机5888,四航机5888,True,correct,
5433,easy,single,OOV,normal,孟德五号MENGDEWUHAO,浙富阳货00710ZHEFUYANGHUO,False,length_error,
5434,easy,single,OOV,normal,新日5588,新阳5588,False,single_char_error,
5435,easy,single,OOV,normal,永发88,永发886,False,length_error,
5436,easy,single,OOV,normal,洋远5166,远洋5166,False,order_error,
5437,easy,single,OOV,normal,浙上虞货0513,浙上虞货0313,False,single_char_error,
5438,easy,single,OOV,normal,浙上虞货0515,浙上虞货0515,True,correct,
5439,easy,single,OOV,normal,浙上虞货0522,浙上虞货0522,True,correct,
5440,easy,single,OOV,normal,浙上虞货0583,浙上虞货0583,True,correct,
5441,easy,single,OOV,normal,浙富阳货00980,浙富阳货00980,True,correct,
5442,easy,single,OOV,normal,浙平湖货0167,浙平湖货01677,False,length_error,
5443,easy,single,OOV,normal,浙德清货1832,浙德清货1832,True,correct,
5444,easy,single,OOV,normal,浙德清货2029,浙德清货2029,True,correct,
5445,easy,single,OOV,normal,浙海盐货03268,浙海盐货03268,True,correct,
5446,easy,single,OOV,normal,浙海盐货03606,浙海盐货03006,False,single_char_error,
5447,easy,single,OOV,normal,浙萧山货23737,浙萧山货23737,True,correct,
5448,easy,single,OOV,normal,浙萧山货23973,浙萧山货23973,True,correct,
5449,easy,single,OOV,normal,浙萧山货23987,浙萧山货23987,True,correct,
5450,easy,single,OOV,normal,浙越城货0597,浙越城货0597,True,correct,
5451,easy,single,OOV,normal,浙钱江货00600,浙钱江货00600,True,correct,
5452,easy,single,OOV,normal,皖临泉货0196,皖临泉货0196,True,correct,
5453,easy,single,OOV,normal,皖利辛货1028,皖利辛货1028,True,correct,
5454,easy,single,OOV,normal,皖庐江货1660,皖庐江货1660,True,correct,
5455,easy,single,OOV,normal,皖淮南货0972,皖淮南货0972,True,correct,
5456,easy,single,OOV,normal,皖通祥1号皖蚌埠港,皖众发2619,False,length_error,
5457,easy,single,OOV,normal,皖郎溪货1206,皖郎溪货1206,True,correct,
5458,easy,single,OOV,normal,苏淮货12333淮安港,苏淮货12333淮安港,True,correct,
5459,easy,single,OOV,normal,豫泓翔0699,豫泓翔0699,True,correct,
5460,easy,single,OOV,normal,融航机0998,融航机0998,True,correct,
5461,easy,single,OOV,normal,豫周口货3118,豫周口货3178,False,single_char_error,
5462,easy,single,OOV,normal,豫风顺5118,豫风顺5118,True,correct,
5463,easy,single,OOV,normal,鲁济宁货2739,鲁济宁货2739,True,correct,
5464,easy,single,OOV,normal,鲁济宁货5235,鲁济宁货5235,True,correct,
5465,easy,single,OOV,normal,万宁货666,万宁货666,True,correct,
5466,easy,single,OOV,normal,中航9888,中航9888,True,correct,
5467,easy,single,OOV,normal,交航1566,交航1566JIAOHANG,False,length_error,
5468,easy,single,OOV,normal,伟林99,伟林99WEILIN,False,length_error,
5469,easy,single,OOV,normal,兴万信机2269,兴万信机2269,True,correct,
5470,easy,single,OOV,normal,兴城机00868,兴城机00868,True,correct,
5471,easy,single,OOV,normal,兴盛186XINGSHENG,兴盛186XINGSHENG,True,correct,
5472,easy,single,OOV,normal,华林17288HUALIN,华林1728HUALIN,False,length_error,
5473,easy,single,OOV,normal,华鑫5188HUAXIN,华鑫5188HUAXIN,True,correct,
5474,easy,single,OOV,normal,周口货2980,豫周口货2980,False,length_error,
5475,easy,single,OOV,normal,太运360TAIYUN,太运369TAIYUN,False,single_char_error,
5476,easy,single,OOV,normal,太运997TAIYUN,太运997TAIYUN,True,correct,
5477,easy,single,OOV,normal,宏运1869,宏运1869,True,correct,
5478,easy,single,OOV,normal,宏顺7788,宏顺7788,True,correct,
5479,easy,single,OOV,normal,州鑫19,州鑫19,True,correct,
5480,easy,single,OOV,normal,徐晟联驳0061,豫联联顺006,False,length_error,
5481,easy,single,OOV,normal,徐货9282,徐货9282,True,correct,
5482,easy,single,OOV,normal,振陵机7788,振陵机7788,True,correct,
5483,easy,single,OOV,normal,新轮货333,新轮货333,True,correct,
5484,easy,single,OOV,normal,旭日117,旭日117,True,correct,
5485,easy,single,OOV,normal,明阳2896MINGYANG,明阳2896MINGYANG,True,correct,
5486,easy,single,OOV,normal,水运机6999泰州港,兴航机6999亳州港,False,multi_char_error,
5487,easy,single,OOV,normal,永安1188,永安1188,True,correct,
5488,easy,single,OOV,normal,泰东9888TAIDONG,泰东9888TAIDONG,True,correct,
5489,easy,single,OOV,normal,浙上虞货0257,浙上虞货0257,True,correct,
5490,easy,single,OOV,normal,浙上虞货0336,浙上虞货0336,True,correct,
5491,easy,single,OOV,normal,浙上虞货0369ZHESHANGYUHUO,浙上虞货0369ZHESHANGYUHUO,True,correct,
5492,easy,single,OOV,normal,浙上虞货0636ZHESHANGYUHUO,浙上虞货0636ZHESHANGYUHUO,True,correct,
5493,easy,single,OOV,normal,浙余杭货01572ZHEYUHANGHUO,浙余杭货01572ZHEYUHANGHUO,True,correct,
5494,easy,single,OOV,normal,浙富阳货00969,浙富阳货00969,True,correct,
5495,easy,single,OOV,normal,浙杭州工013,浙杭州工013,True,correct,
5496,easy,single,OOV,normal,浙杭州货00525,浙杭州货00525,True,correct,
5497,easy,single,OOV,normal,浙桐庐货00698,浙桐庐货00698,True,correct,
5498,easy,single,OOV,normal,浙萧山货23798ZHEXIAOSHANHUO,浙萧山货23798ZHEXIAOSHANHUO,True,correct,
5499,easy,single,OOV,normal,浙萧山货25056ZHEXIAOSHANHUO,浙萧山货25056ZHEXIAOSHANHUO,True,correct,
5500,easy,single,OOV,normal,浙萧山货25057ZHEXIAOSHANHUO,浙萧山货25057ZHEXIAOSHANHUO,True,correct,
5501,easy,single,OOV,normal,浙诸暨集017ZHEZHUJIJI,浙诸暨集017ZHEZHUJIJI,True,correct,
5502,easy,single,OOV,normal,浙诸暨集017ZHEZHUJIJI,浙诸暨集017ZHEZHUJIJI,True,correct,
5503,easy,single,OOV,normal,浙越城货0826ZHEYUECHENGHUO,浙越城货0826ZHEYUECHENGHUO,True,correct,
5504,easy,single,OOV,normal,浙钱江货35058ZHEQIANJIANGHUO,浙钱江货35058ZHEQIANJIANGHUO,True,correct,
5505,easy,single,OOV,normal,浙钱江货35058ZHEQIANJIANGHUO,浙钱江货35058ZHEQIANJIANGHUO,True,correct,
5506,easy,single,OOV,normal,浙长兴货3310,浙长兴货3310,True,correct,
5507,easy,single,OOV,normal,浙长兴货6270,浙长兴货6270,True,correct,
5508,easy,single,OOV,normal,浙长兴货6793,浙长兴货6793,True,correct,
5509,easy,single,OOV,normal,浙长兴货6917,浙长兴货6917,True,correct,
5510,easy,single,OOV,normal,润佳货00888RUNJIAHUO,润佳货00888RUNJIAHUO,True,correct,
5511,easy,single,OOV,normal,润发999,润发999,True,correct,
5512,easy,single,OOV,normal,溧新262,溧新262,True,correct,
5513,easy,single,OOV,normal,溧新262,溧新262,True,correct,
5514,easy,single,OOV,normal,瑞兴6RUIXING,锦兴6JINXING,False,multi_char_error,
